Data/Hora,Cotação,Mínima,Máxima,Variação,Variação (%),Volume
20/05/2016,"16,58","16,29","16,60","0,13","0,79",141.8
19/05/2016,"16,45","16,17","16,45","0,05","0,30",168.3
18/05/2016,"16,40","16,10","16,41","0,01","0,06",308.5
17/05/2016,"16,39","16,31","16,65","-0,01","-0,06",243.6
16/05/2016,"16,40","16,30","16,64","-0,16","-0,97",229.2
13/05/2016,"16,56","16,36","16,70","-0,14","-0,84",131.2
12/05/2016,"16,70","16,21","16,70","0,62","3,86",355.6
11/05/2016,"16,08","16,06","16,64","-0,30","-1,83",470.9
10/05/2016,"16,38","16,04","16,52","0,37","2,31",173.7
09/05/2016,"16,01","15,77","16,17","0,00","0,00",207.4
06/05/2016,"16,01","16,01","16,72","-0,63","-3,79",263.1
05/05/2016,"16,64","16,50","16,80","0,05","0,30",180.2
04/05/2016,"16,59","16,52","17,01","-0,39","-2,30",237.1
03/05/2016,"17,24","16,90","17,24","0,25","1,47",110.8
02/05/2016,"16,99","16,97","17,37","0,00","0,00",145.7
29/04/2016,"16,99","16,91","17,20","-0,31","-1,79",169.6
28/04/2016,"17,30","16,70","17,30","0,47","2,79",482.3
27/04/2016,"16,83","16,46","16,95","0,38","2,31",480.8
26/04/2016,"16,45","16,09","16,53","0,50","3,13",273.6
25/04/2016,"15,95","15,83","16,69","-0,62","-3,74",277.6
22/04/2016,"16,57","16,44","16,71","-0,07","-0,42",112.2
20/04/2016,"16,64","16,45","16,88","-0,22","-1,30",119.4
19/04/2016,"16,86","16,65","16,98","0,26","1,57",193.1
18/04/2016,"16,60","16,56","16,96","-0,01","-0,06",116.5
15/04/2016,"16,61","16,51","17,01","-0,15","-0,89",243.7
14/04/2016,"17,08","16,73","17,29","-0,06","-0,35",269.8
13/04/2016,"17,14","17,01","17,30","0,44","2,63",261.8
12/04/2016,"16,70","16,70","17,19","-0,16","-0,95",200
11/04/2016,"16,86","16,86","17,30","-0,33","-1,92",128.4
08/04/2016,"17,19","16,79","17,19","0,60","3,62",145.3
07/04/2016,"16,59","16,51","16,82","0,14","0,85",120.4
06/04/2016,"16,45","16,07","16,52","-0,10","-0,60",620.6
05/04/2016,"16,55","16,39","16,95","-0,31","-1,84",165.7
04/04/2016,"16,86","16,81","17,56","-0,79","-4,48",127.9
